student_id,region,subject,engagement_level,percentage,app_login_count,video_completion_rate
31612,Africa,Economics,Low,54.1,12,15.4
32259,Africa,Economics,Low,54.1,9,23.6
32567,Africa,Mathematics,Low,54.1,16,23.3
34879,Europe,Science,Low,54.1,12,9.2
37806,Europe,English,Low,54.1,15,2.2
37845,South Asia,Economics,Low,54.1,19,8.1
38569,North America,Economics,Low,54.1,10,14.6
39074,Africa,Computer Science,Low,54.1,12,23.8
39665,South America,Science,Low,54.1,19,11.4
2936,Europe,Economics,Low,54.2,8,10.0
3188,South Asia,History,Low,54.2,7,14.6
3355,South America,Computer Science,Low,54.2,7,21.9
3894,Europe,Economics,Low,54.2,5,15.5
4271,Africa,History,Low,54.2,4,21.3
6910,South America,Science,Low,54.2,10,10.1
10989,South Asia,Science,Low,54.2,16,21.4
12607,East Asia,Science,Low,54.2,8,16.4
13253,South America,Computer Science,Low,54.2,13,23.0
14226,Africa,Science,Low,54.2,8,12.9
15487,East Asia,Science,Low,54.2,18,6.9
15857,Europe,Science,Low,54.2,6,24.9
15866,North America,Science,Low,54.2,12,25.2
18196,South Asia,English,Low,54.2,10,27.3
19533,South America,History,Low,54.2,13,13.9
20208,Africa,Economics,Low,54.2,2,26.7
21052,South Asia,History,Low,54.2,10,12.7
22107,South Asia,Science,Low,54.2,10,22.8
22871,Africa,History,Low,54.2,18,13.5
23009,Africa,English,Low,54.2,14,18.7
23639,South America,Computer Science,Low,54.2,10,10.4
23740,Europe,History,Low,54.2,15,4.6
23937,South America,Mathematics,Low,54.2,5,21.8
24764,South Asia,English,Low,54.2,16,16.7
26040,Europe,History,Low,54.2,9,24.7
26437,South Asia,Science,Low,54.2,18,2.0
27130,Africa,Economics,Low,54.2,11,17.9
28216,Europe,Mathematics,Low,54.2,8,20.4
29038,North America,Computer Science,Low,54.2,7,21.3
30226,South America,Mathematics,Low,54.2,8,1.7
32111,South America,English,Low,54.2,9,25.0
33137,South America,Computer Science,Low,54.2,13,19.6
33412,South Asia,English,Low,54.2,16,20.1
35463,South Asia,Economics,Low,54.2,14,21.0
36857,South Asia,Economics,Low,54.2,11,28.1
38657,Europe,Economics,Low,54.2,27,9.0
515,South America,English,Low,54.3,18,17.6
2267,Africa,English,Low,54.3,18,20.3
2769,South Asia,English,Low,54.3,16,11.7
3294,Europe,Economics,Low,54.3,9,14.8
4258,North America,History,Low,54.3,9,0.0
5362,Africa,Computer Science,Low,54.3,9,19.7
6267,Africa,English,Low,54.3,17,13.7
8192,Europe,Economics,Low,54.3,8,27.7
9494,South Asia,Mathematics,Low,54.3,12,22.7
10287,Africa,English,Low,54.3,11,28.2
10812,Africa,English,Low,54.3,15,13.2
12437,South Asia,English,Low,54.3,12,15.5
12595,South America,Mathematics,Low,54.3,8,12.1
12988,North America,Computer Science,Low,54.3,8,6.8
16455,North America,History,Low,54.3,10,19.7
19448,South Asia,English,Low,54.3,7,21.2
22047,Africa,English,Low,54.3,13,20.1
25374,Africa,Mathematics,Low,54.3,17,22.4
26808,Africa,Computer Science,Low,54.3,9,2.1
28300,Africa,Computer Science,Low,54.3,18,16.0
28808,Africa,Economics,Low,54.3,4,24.3
28850,Europe,Science,Low,54.3,8,21.1
29084,South America,History,Low,54.3,7,18.1
30929,Europe,Mathematics,Low,54.3,11,8.3
32094,South Asia,English,Low,54.3,6,16.3
33856,Europe,English,Low,54.3,8,11.6
34547,South America,Economics,Low,54.3,21,3.4
34567,South America,Economics,Low,54.3,19,1.7
34806,South Asia,Science,Low,54.3,15,13.0
34971,Europe,English,Low,54.3,6,33.0
35340,East Asia,History,Low,54.3,11,27.2
35875,South Asia,Science,Low,54.3,16,8.3
36819,Europe,Science,Low,54.3,23,4.9
36931,North America,Mathematics,Low,54.3,7,28.7
37211,East Asia,English,Low,54.3,24,15.2
37977,South America,English,Low,54.3,17,5.8
124,South Asia,Mathematics,Low,54.4,22,15.0
1801,North America,Mathematics,Low,54.4,5,18.2
2028,South America,Science,Low,54.4,11,16.9
4652,South America,Economics,Low,54.4,14,15.7
5089,North America,History,Low,54.4,6,17.1
6691,South Asia,Computer Science,Low,54.4,14,19.3
8189,North America,Science,Low,54.4,3,17.9
9806,Europe,Mathematics,Low,54.4,12,19.7
10622,South Asia,Economics,Low,54.4,8,27.0
12854,North America,History,Low,54.4,26,10.7
15128,South Asia,History,Low,54.4,12,17.4
15222,Africa,English,Low,54.4,19,11.0
16613,South Asia,English,Low,54.4,23,4.3
16860,East Asia,Science,Low,54.4,6,14.0
16863,Europe,Mathematics,Low,54.4,6,8.5
17126,South America,History,Low,54.4,12,9.9
17347,South Asia,Computer Science,Low,54.4,9,12.1
18935,Africa,Mathematics,Low,54.4,27,12.5
19043,South America,History,Low,54.4,5,16.0
19684,Europe,History,Low,54.4,12,28.4
19861,Africa,History,Low,54.4,17,22.9
20454,Africa,English,Low,54.4,18,20.2
20578,South Asia,Science,Low,54.4,18,20.3
20792,South Asia,Mathematics,Low,54.4,7,26.4
21040,South America,History,Low,54.4,6,29.9
22880,South America,Economics,Low,54.4,13,24.8
23209,East Asia,Science,Low,54.4,20,13.9
25912,Europe,Mathematics,Low,54.4,19,16.6
26641,North America,Economics,Low,54.4,8,23.3
27044,South America,Science,Low,54.4,3,36.7
27145,South Asia,History,Low,54.4,13,16.9
27494,South America,Economics,Low,54.4,9,11.9
27886,Africa,Computer Science,Low,54.4,18,9.3
28199,East Asia,Economics,Low,54.4,12,24.0
28562,South Asia,Economics,Low,54.4,6,26.5
28719,South Asia,Economics,Low,54.4,29,4.4
28852,South Asia,History,Low,54.4,20,6.1
30050,Africa,Mathematics,Low,54.4,15,9.0
31421,East Asia,Computer Science,Low,54.4,16,14.2
31476,South America,English,Low,54.4,6,20.5
31926,East Asia,Mathematics,Low,54.4,9,20.9
33348,South Asia,Economics,Low,54.4,8,15.1
33378,East Asia,Economics,Low,54.4,12,29.1
33825,South Asia,Science,Low,54.4,6,28.4
33952,North America,English,Low,54.4,16,14.3
35364,South Asia,Economics,Low,54.4,23,2.0
35471,South Asia,Computer Science,Low,54.4,6,27.3
35610,Europe,English,Low,54.4,11,28.0
35989,South America,Economics,Low,54.4,24,9.2
37234,North America,Economics,Low,54.4,7,14.3
37359,South America,Economics,Low,54.4,15,0.0
37540,South America,English,Low,54.4,6,20.0
38798,South America,Economics,Low,54.4,12,28.1
39423,South Asia,Mathematics,Low,54.4,14,26.0
553,Africa,Science,Low,54.5,20,15.8
1264,Africa,History,Low,54.5,17,14.0
2861,Europe,English,Low,54.5,16,10.3
3874,South Asia,Mathematics,Low,54.5,21,15.2
3975,North America,Computer Science,Low,54.5,11,24.2
4565,South America,History,Low,54.5,3,23.1
4717,South America,Mathematics,Low,54.5,11,29.0
5005,Africa,Science,Low,54.5,16,15.9
6594,Africa,English,Low,54.5,24,15.1
6609,North America,History,Low,54.5,9,4.8
6808,South America,Economics,Low,54.5,8,27.3
7181,South Asia,History,Low,54.5,10,10.1
10090,Europe,Mathematics,Low,54.5,21,16.9
14569,North America,Science,Low,54.5,15,10.6
16228,Africa,History,Low,54.5,10,22.1
21149,East Asia,History,Low,54.5,8,22.3
21496,South America,Economics,Low,54.5,26,12.5
22546,South America,Economics,Low,54.5,17,23.8
22595,Africa,Mathematics,Low,54.5,7,9.8
22848,North America,History,Low,54.5,7,30.3
23254,Europe,Economics,Low,54.5,18,10.9
25357,Africa,Economics,Low,54.5,6,8.9
25455,North America,Mathematics,Low,54.5,7,23.1
25786,Europe,Mathematics,Low,54.5,13,20.6
25955,Africa,Mathematics,Low,54.5,10,17.8
28710,South America,Economics,Low,54.5,10,22.7
28975,South Asia,Science,Low,54.5,15,23.4
29166,South Asia,Science,Low,54.5,4,35.7
32821,Europe,Science,Low,54.5,15,19.9
33330,Africa,History,Low,54.5,11,26.1
35456,South America,Computer Science,Low,54.5,5,30.7
37257,Europe,Economics,Low,54.5,6,24.5
37601,North America,Science,Low,54.5,21,11.2
37928,Europe,Mathematics,Low,54.5,8,19.2
38174,East Asia,Economics,Low,54.5,11,13.2
39460,Africa,Computer Science,Low,54.5,13,26.0
2076,South Asia,Computer Science,Low,54.6,19,19.9
2837,South America,Mathematics,Low,54.6,15,17.9
4810,Africa,English,Low,54.6,21,19.3
5808,South America,Computer Science,Low,54.6,12,18.9
6187,South Asia,History,Low,54.6,15,23.8
6693,Africa,English,Low,54.6,21,3.8
8119,South Asia,Science,Low,54.6,13,23.6
8241,Africa,Mathematics,Low,54.6,17,23.7
8319,Europe,Science,Low,54.6,18,5.6
11228,East Asia,History,Low,54.6,12,10.7
13869,Africa,English,Low,54.6,11,13.2
14151,South Asia,Economics,Low,54.6,12,8.1
17136,South Asia,Economics,Low,54.6,8,32.8
17301,Europe,Computer Science,Low,54.6,11,2.9
17499,Africa,Science,Low,54.6,7,26.0
17720,Europe,History,Low,54.6,8,13.7
20531,Africa,History,Low,54.6,22,12.8
20753,Africa,Mathematics,Low,54.6,10,14.8
20876,South America,Science,Low,54.6,18,7.6
21102,South America,English,Low,54.6,14,14.6
21557,South Asia,Science,Low,54.6,14,22.9
22888,North America,Science,Low,54.6,12,21.6
23791,Africa,English,Low,54.6,13,9.6
24046,Europe,Economics,Low,54.6,5,17.5
24251,Europe,Economics,Low,54.6,6,15.4
26471,South America,Economics,Low,54.6,13,12.1
27602,Europe,English,Low,54.6,6,15.3
28833,Africa,Science,Low,54.6,13,11.5
28928,Europe,Economics,Low,54.6,20,19.0
29390,Africa,English,Low,54.6,9,13.6
30862,Africa,Science,Low,54.6,19,15.8
31565,North America,History,Low,54.6,7,22.7
34073,North America,Economics,Low,54.6,13,23.7
34764,South Asia,Computer Science,Low,54.6,9,6.8
35393,North America,English,Low,54.6,10,23.2
37470,South America,Mathematics,Low,54.6,11,2.3
38241,South America,Mathematics,Low,54.6,15,22.4
39804,South Asia,Economics,Low,54.6,15,7.2
405,South Asia,Mathematics,Low,54.7,10,23.1
691,South America,History,Low,54.7,16,16.8
1062,Africa,History,Low,54.7,10,6.0
1595,Africa,English,Low,54.7,34,2.0
1684,Africa,Mathematics,Low,54.7,11,8.7
1868,Africa,Economics,Low,54.7,9,14.4
1992,South Asia,History,Low,54.7,11,13.1
2899,Africa,History,Low,54.7,11,8.0
3023,South Asia,Mathematics,Low,54.7,8,20.1
5208,Africa,History,Low,54.7,14,5.1
6306,South Asia,English,Low,54.7,10,30.6
6784,Africa,Mathematics,Low,54.7,15,20.9
6873,South America,Mathematics,Low,54.7,12,24.0
7379,South Asia,Economics,Low,54.7,10,27.1
8035,Africa,Economics,Low,54.7,6,12.0
8244,Africa,Mathematics,Low,54.7,12,26.2
11578,Africa,Computer Science,Low,54.7,10,24.9
12206,South America,Science,Low,54.7,8,21.1
14575,South America,Science,Low,54.7,12,21.8
16270,Europe,Economics,Low,54.7,12,24.0
18593,Africa,Science,Low,54.7,17,13.5
19630,South America,Mathematics,Low,54.7,18,16.3
23472,South America,History,Low,54.7,4,19.9
23577,North America,Economics,Low,54.7,16,23.8
25121,East Asia,Mathematics,Low,54.7,8,8.8
25435,South America,History,Low,54.7,20,13.7
31293,Africa,Science,Low,54.7,4,26.2
31811,South Asia,Computer Science,Low,54.7,14,17.0
32985,East Asia,History,Low,54.7,24,29.9
32992,Europe,Mathematics,Low,54.7,15,18.5
34206,South America,Computer Science,Low,54.7,12,28.8
34520,Africa,Science,Low,54.7,8,18.7
34778,East Asia,Mathematics,Low,54.7,15,18.8
35208,North America,Mathematics,Low,54.7,7,19.8
35254,South Asia,History,Low,54.7,12,25.8
36845,Europe,Mathematics,Low,54.7,13,22.2
37930,South Asia,History,Low,54.7,6,30.9
38045,South Asia,Science,Low,54.7,11,14.2
38129,Europe,Economics,Low,54.7,7,34.5
2713,South America,English,Low,54.8,13,24.3
3591,North America,History,Low,54.8,10,25.0
3863,Europe,English,Low,54.8,14,3.2
4076,North America,Economics,Low,54.8,16,12.1
4669,Africa,Mathematics,Low,54.8,4,17.1
5113,South America,English,Low,54.8,1,4.4
5458,South Asia,Science,Low,54.8,9,8.0
5488,Africa,Computer Science,Low,54.8,17,21.8
6881,Europe,Economics,Low,54.8,11,15.5
7020,Europe,Economics,Low,54.8,17,22.1
9279,South America,English,Low,54.8,19,0.0
10747,East Asia,Mathematics,Low,54.8,19,18.5
11101,South America,English,Low,54.8,10,29.7
11957,South America,Mathematics,Low,54.8,14,13.6
18033,Europe,Mathematics,Low,54.8,15,1.0
18062,South Asia,English,Low,54.8,16,19.1
18897,Europe,Mathematics,Low,54.8,9,4.2
19107,North America,English,Low,54.8,16,12.2
19744,Africa,Computer Science,Low,54.8,14,14.1
21503,Europe,English,Low,54.8,5,0.0
21625,Africa,Computer Science,Low,54.8,8,24.7
22844,North America,Economics,Low,54.8,14,16.2
23047,East Asia,Economics,Low,54.8,13,19.5
23308,East Asia,Mathematics,Low,54.8,15,21.3
23694,Africa,English,Low,54.8,7,26.9
23854,South Asia,History,Low,54.8,25,15.0
24176,North America,History,Low,54.8,16,0.0
27517,Africa,English,Low,54.8,14,12.1
29765,East Asia,English,Low,54.8,11,17.7
29891,North America,Mathematics,Low,54.8,21,6.3
30574,South America,Mathematics,Low,54.8,17,11.2
31028,South Asia,Economics,Low,54.8,16,10.2
31165,South Asia,Computer Science,Low,54.8,13,15.9
32039,South Asia,Mathematics,Low,54.8,12,19.0
32254,South America,Mathematics,Low,54.8,10,7.7
33436,Europe,Economics,Low,54.8,10,31.4
34998,North America,Science,Low,54.8,8,23.3
35374,Europe,English,Low,54.8,16,17.8
35868,South America,Mathematics,Low,54.8,3,20.0
36021,Europe,Economics,Low,54.8,13,14.4
36690,Africa,Economics,Low,54.8,12,20.2
37467,South America,Science,Low,54.8,4,33.6
37824,South Asia,Mathematics,Low,54.8,9,9.9
38333,North America,Science,Low,54.8,17,10.0
38679,East Asia,Mathematics,Low,54.8,12,24.6
38766,South Asia,History,Low,54.8,12,10.4
39204,South America,History,Low,54.8,14,21.8
39226,South Asia,Computer Science,Low,54.8,7,0.0
1302,South Asia,Science,Low,54.9,14,24.7
1343,North America,Science,Low,54.9,7,32.8
1360,South Asia,Science,Low,54.9,12,27.9
3142,South Asia,History,Low,54.9,13,25.6
5248,South America,Mathematics,Low,54.9,7,26.0
5419,East Asia,English,Low,54.9,16,22.7
5609,East Asia,English,Low,54.9,11,15.6
5672,East Asia,Science,Low,54.9,13,10.3
5894,Europe,English,Low,54.9,9,23.8
6585,Africa,Economics,Low,54.9,16,13.0
7977,North America,Mathematics,Low,54.9,11,11.5
8171,South America,English,Low,54.9,10,14.2
10175,South America,History,Low,54.9,12,14.0
11304,South Asia,Computer Science,Low,54.9,9,28.8
11316,Africa,English,Low,54.9,9,13.8
12153,Africa,History,Low,54.9,15,9.4
13392,Europe,Economics,Low,54.9,14,23.5
13514,Africa,Science,Low,54.9,15,17.7
14346,Africa,Economics,Low,54.9,16,16.6
14704,North America,Mathematics,Low,54.9,18,21.5
15117,East Asia,Economics,Low,54.9,4,31.0
16182,South Asia,Computer Science,Low,54.9,16,11.5
16263,South America,History,Low,54.9,18,21.3
17541,South America,Science,Low,54.9,17,15.1
17849,Africa,History,Low,54.9,4,22.7
19009,South America,History,Low,54.9,10,8.3
19035,South Asia,Computer Science,Low,54.9,7,11.2
19754,Africa,History,Low,54.9,10,21.2
20134,South Asia,Science,Low,54.9,10,16.1
20540,Europe,History,Low,54.9,11,27.5
21290,East Asia,Mathematics,Low,54.9,12,17.2
23380,East Asia,Computer Science,Low,54.9,18,19.2
25546,Africa,Computer Science,Low,54.9,13,23.0
26994,Europe,Mathematics,Low,54.9,8,16.5
29332,South Asia,History,Low,54.9,8,0.0
32827,South Asia,Computer Science,Low,54.9,17,16.2
32905,East Asia,Science,Low,54.9,13,17.2
35422,South America,Economics,Low,54.9,12,12.2
37302,Africa,Mathematics,Low,54.9,21,14.5
37853,Africa,Mathematics,Low,54.9,15,12.7
37904,South Asia,Science,Low,54.9,9,22.7
38369,South Asia,History,Low,54.9,27,10.0
38855,Africa,Mathematics,Low,54.9,15,2.7
816,South America,Computer Science,Low,55.0,12,12.8
1585,East Asia,Science,Low,55.0,8,20.8
2001,South America,English,Low,55.0,10,11.2
4266,South America,English,Low,55.0,28,3.5
4462,South Asia,Computer Science,Low,55.0,7,21.1
5733,South America,Science,Low,55.0,20,13.9
5818,South America,Science,Low,55.0,11,27.7
6635,South America,English,Low,55.0,19,12.8
6795,Africa,Mathematics,Low,55.0,24,13.5
6968,East Asia,Science,Low,55.0,2,29.7
7295,Europe,History,Low,55.0,3,19.8
8303,South Asia,Mathematics,Low,55.0,9,29.8
8687,North America,Mathematics,Low,55.0,25,11.7
9349,North America,Economics,Low,55.0,25,13.2
9977,Europe,English,Low,55.0,17,17.0
10446,North America,Science,Low,55.0,11,28.3
11239,South America,History,Low,55.0,5,20.3
13554,South Asia,History,Low,55.0,22,0.0
14826,North America,Economics,Low,55.0,12,25.3
15385,East Asia,Science,Low,55.0,9,24.0
15700,Africa,Computer Science,Low,55.0,8,16.5
16251,North America,Mathematics,Low,55.0,14,15.0
16600,South Asia,English,Low,55.0,17,15.2
19382,South Asia,Mathematics,Low,55.0,15,15.5
19664,Europe,Economics,Low,55.0,7,23.9
21136,Africa,Economics,Low,55.0,16,14.9
21579,South America,History,Low,55.0,18,20.4
24087,Europe,Computer Science,Low,55.0,12,6.9
26118,South Asia,Mathematics,Low,55.0,11,15.4
27162,South Asia,History,Low,55.0,15,23.4
27248,South America,Mathematics,Low,55.0,12,19.5
27333,Africa,English,Low,55.0,12,19.0
29486,Africa,History,Low,55.0,18,4.0
29604,Africa,Mathematics,Low,55.0,16,15.8
30692,South America,History,Low,55.0,15,11.0
31750,South America,History,Low,55.0,16,10.5
32367,South America,Economics,Low,55.0,8,32.5
32495,South America,English,Low,55.0,18,9.2
33095,South America,Computer Science,Low,55.0,18,21.5
34316,South America,History,Low,55.0,10,6.0
34851,North America,Computer Science,Low,55.0,11,14.1
34979,Africa,Economics,Low,55.0,15,0.0
35223,North America,History,Low,55.0,12,13.5
35585,East Asia,English,Low,55.0,14,30.1
36814,South Asia,Science,Low,55.0,12,26.5
38688,South America,Science,Low,55.0,12,3.7
39155,South Asia,Economics,Low,55.0,23,5.1
247,Africa,Science,Low,55.1,7,26.3
2102,Africa,History,Low,55.1,24,13.6
2530,East Asia,English,Low,55.1,15,16.6
3381,Africa,History,Low,55.1,8,27.1
4815,Africa,Science,Low,55.1,14,26.8
5381,North America,Mathematics,Low,55.1,11,14.1
7068,North America,Computer Science,Low,55.1,8,5.6
7667,East Asia,English,Low,55.1,7,11.8
9248,South America,History,Low,55.1,17,15.1
9513,South Asia,English,Low,55.1,26,13.2
12016,South America,Science,Low,55.1,13,7.8
12095,East Asia,Computer Science,Low,55.1,17,12.7
13711,North America,English,Low,55.1,5,14.1
14197,North America,English,Low,55.1,29,6.2
14722,South Asia,Computer Science,Low,55.1,5,26.0
15497,North America,English,Low,55.1,9,4.8
16821,South America,Science,Low,55.1,12,21.6
16889,South America,Mathematics,Low,55.1,12,18.9
18165,South America,Mathematics,Low,55.1,18,8.3
18651,Africa,Computer Science,Low,55.1,10,22.6
20466,South Asia,Mathematics,Low,55.1,11,16.8
20500,South America,History,Low,55.1,6,3.8
22200,South Asia,History,Low,55.1,13,20.9
22333,Africa,English,Low,55.1,19,12.6
23250,Africa,Computer Science,Low,55.1,6,14.5
26136,Africa,Mathematics,Low,55.1,9,16.9
26462,South Asia,Science,Low,55.1,28,1.9
26506,South Asia,Mathematics,Low,55.1,15,0.0
27544,South Asia,Economics,Low,55.1,9,29.4
27916,South Asia,Economics,Low,55.1,10,24.5
29313,South America,Mathematics,Low,55.1,12,27.2
29949,Africa,English,Low,55.1,7,4.8
30380,Europe,Science,Low,55.1,27,7.6
30738,Europe,English,Low,55.1,12,13.4
34004,North America,Economics,Low,55.1,5,20.9
34900,South Asia,Computer Science,Low,55.1,13,14.2
35035,East Asia,English,Low,55.1,27,9.5
37415,Africa,Economics,Low,55.1,17,17.4
37416,Europe,English,Low,55.1,22,15.9
37627,North America,Mathematics,Low,55.1,21,14.0
38118,South Asia,Mathematics,Low,55.1,10,26.0
39545,East Asia,Mathematics,Low,55.1,7,15.6
39885,South America,Computer Science,Low,55.1,10,18.9
39983,South Asia,Economics,Low,55.1,5,4.1
1143,South America,Economics,Low,55.2,17,0.0
1722,Africa,Science,Low,55.2,15,19.5
2299,Europe,Mathematics,Low,55.2,11,16.5
3412,South America,Science,Low,55.2,5,21.3
3529,Europe,English,Low,55.2,11,24.3
4512,East Asia,Economics,Low,55.2,9,23.8
4632,Europe,Science,Low,55.2,15,22.6
5104,South Asia,History,Low,55.2,6,32.0
5323,Africa,English,Low,55.2,13,23.8
5346,South Asia,Mathematics,Low,55.2,14,4.9
5519,East Asia,Computer Science,Low,55.2,13,12.4
8337,South Asia,English,Low,55.2,8,18.1
9112,Africa,Computer Science,Low,55.2,14,21.8
10452,South Asia,Economics,Low,55.2,8,21.3
10669,South Asia,History,Low,55.2,19,17.5
12440,South Asia,Economics,Low,55.2,9,30.9
13003,North America,English,Low,55.2,6,15.8
13210,Africa,Mathematics,Low,55.2,14,3.1
14210,Europe,Science,Low,55.2,6,28.7
16878,South America,Economics,Low,55.2,15,13.6
16934,South Asia,English,Low,55.2,13,24.1
17765,Africa,Economics,Low,55.2,8,27.7
18649,South America,English,Low,55.2,14,9.2
18856,South Asia,Economics,Low,55.2,20,16.9
19508,North America,Economics,Low,55.2,12,22.3
20431,Europe,Economics,Low,55.2,9,0.0
20437,Europe,Economics,Low,55.2,14,10.0
21585,South America,History,Low,55.2,15,6.8
22278,South Asia,Science,Low,55.2,16,14.9
23019,East Asia,Mathematics,Low,55.2,18,10.2
23389,Europe,Computer Science,Low,55.2,14,4.4
24130,Europe,English,Low,55.2,4,0.0
25144,South America,English,Low,55.2,20,2.9
25511,North America,English,Low,55.2,19,12.6
25892,South Asia,Mathematics,Low,55.2,11,15.7
25932,Africa,Mathematics,Low,55.2,17,1.8
26249,Africa,Mathematics,Low,55.2,12,28.9
27368,Africa,Science,Low,55.2,8,10.1
